rank,category,product_link,name,avg_rating,review_link,rating_count,prime,Images,sentiment score,Answered_Questions,Price,Discount,customer_review_count
91,fashion,/Acilnxm-Lightweight-Raincoats-Waterproof-Outdoor/dp/B07Z33J51Z/,            Acilnxm Womens Lightweight Hooded Raincoats Waterproof Active Outdoor Rain Jacket        ,5,/product-reviews/B07Z33J51Z/,4,no prime,5,0.9571555,0,7.99,0,3
92,fashion,/Dearfoams-Womens-Family-Collection-Slipper/dp/B081FR3S6J/,            Dearfoams Women's Family Collection Mama Bear Plaid Clog Slipper        ,5,/product-reviews/B081FR3S6J/,1,no prime,7,0.9757611,0,24.5,0,1
93,fashion,/WEKILI-Womens-Sleeve-Sweatshirt-Pockets/dp/B07X8RL16S/,            WEKILI Women's Color Block Long Sleeve Tunic Tops Crew Neck Sweatshirt Pockets Loose Casual Blouse Shirts        ,4.2,/product-reviews/B07X8RL16S/,95,no prime,3,0.6431832,3,18.5,0,83
94,fashion,/UPSOLO-Trekking-Resistant-Anti-Slip-Lightweight/dp/B07XQYR1Y5/,            UPSOLO Mens Winter Trekking Snow Boots Water Resistant Shoes Anti-Slip Fully Fur Lined Casual Lightweight Hiking Boots        ,4.8,/product-reviews/B07XQYR1Y5/,94,no prime,7,0.687722,18,34,0,93
95,fashion,/Akihoo-Womens-Casual-Sleeve-Leopard/dp/B07YX6BJ8Q/,            Akihoo Women's Casual Long Sleeve Leopard Print Tops Cowl Neck Raglan Shirts        ,4.3,/product-reviews/B07YX6BJ8Q/,15,prime,7,0.691768,0,25.99,31,16
96,fashion,/Amazon-Essentials-Standard-10-Pack-Cushioned/dp/B07Q34FPVN/,            Amazon Essentials Men's 10-Pack Cotton Half Cushioned Crew Socks        ,4.4,/product-reviews/B07Q34FPVN/,51,prime,1,0.7520492,0,17,12,50
97,fashion,/GERBER-Baby-2-Pack-Footed-Unionsuit/dp/B07Z5NMNHJ/,            GERBER Baby Boys 2-Pack Footed Unionsuit        ,4.8,/product-reviews/B07Z5NMNHJ/,5,no prime,5,0.7238638,0,11.25,0,5
98,fashion,/Christmas-Leather-Earrings-Teardrop-Accessory/dp/B07Z1C12DK/,            Christmas Faux Leather Earrings for Women Teardrop Dangle Earrings Petal Drop Earrings Xmas Jewelry Accessory        ,4.9,/product-reviews/B07Z1C12DK/,21,prime,7,0.9361218,0,12,76,0
100,fashion,/DREAM-PAIRS-Platform-Sneakers-Booties/dp/B07YRJ4DM6/,            DREAM PAIRS Women’s Platform Wedge Sneakers Ankle Booties        ,4.4,/product-reviews/B07YRJ4DM6/,59,no prime,7,0.7258474,0,29,0,51
1,electronics,/Fire-HD-10/dp/B07K1RZWMC/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black        ",4.3,/product-reviews/B07K1RZWMC/,1037,prime,7,0.5079309,1000,99.99,33,870
2,electronics,/Echo-Dot-3rd-Gen-speaker/dp/B07W95GZNH/,            Echo Dot (3rd Gen) - Smart speaker with Alexa - Plum        ,4.6,/product-reviews/B07W95GZNH/,76531,prime,7,0.6377091,1000,22,56,69917
3,electronics,/Echo-Dot/dp/B07N8RPRF7/,            All-new Echo Dot (3rd Gen) - Smart speaker with clock and Alexa - Sandstone        ,4.6,/product-reviews/B07N8RPRF7/,76531,prime,7,0.6377091,1000,34.99,42,69917
4,electronics,/Echo-Show-8/dp/B07PF1Y28C/,"            Introducing Echo Show 8 - HD 8"" smart display with Alexa - Charcoal        ",4.2,/product-reviews/B07PF1Y28C/,36,prime,7,0.7663458,118,79.99,38,57
5,electronics,/Roku-Express-Streaming-Media-Player/dp/B07WVFCVJN/,            Roku Express HD Streaming Media Player 2019        ,4.5,/product-reviews/B07WVFCVJN/,516,prime,6,0.6190626,243,29,0,436
6,electronics,/all-new-fire-tv-cube-with-alexa-voice-remote/dp/B07KGVB6D6/,"            All-new Fire TV Cube, hands-free with Alexa built in, 4K Ultra HD, streaming media player, released 2019        ",4.2,/product-reviews/B07KGVB6D6/,570,prime,6,0.7477616,386,89.99,25,447
7,electronics,/Fire-HD-10/dp/B07KD6YDKC/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue        ",4.3,/product-reviews/B07KD6YDKC/,1037,prime,7,0.5079309,1000,99.99,33,870
8,electronics,/Xbox-All-Digital-Console-Disc-free-Gaming/dp/B07XQXZXJC/,            Xbox One S 1TB All-Digital Edition Console (Disc-free Gaming)        ,4.7,/product-reviews/B07XQXZXJC/,15,prime,6,0.6883909,78,149,40,17
9,electronics,/Fire-HD-10/dp/B07KD8R6HD/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Plum        ",4.3,/product-reviews/B07KD8R6HD/,1037,prime,7,0.5079309,1000,99.99,33,870
10,electronics,/Remote-months-SHOWTIME-automatic-renewal/dp/B0815V22GJ/,            Fire TV Stick with Alexa Voice Remote plus 2 months of SHOWTIME (with automatic renewal)        ,4.5,/product-reviews/B0815V22GJ/,49893,no prime,6,0.4729967,1000,19.99,50,43755
11,electronics,/clock-Sandstone-Bundle-TP-Link-simple/dp/B07Z4GFFMW/,            Echo Dot with clock (Sandstone) Bundle with TP-Link simple set up smart plug        ,4.6,/product-reviews/B07Z4GFFMW/,76529,prime,6,0.8642347,12,57.98,30,4
12,electronics,/Fire-HD-10/dp/B07KD6BTCZ/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – White        ",4.3,/product-reviews/B07KD6BTCZ/,1037,prime,7,0.5079309,1000,99.99,33,870
13,electronics,/Fire-HD-10-Kids-Edition/dp/B07KD7K4B1/,"            All-New Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Blue Kid-Proof Case        ",4.4,/product-reviews/B07KD7K4B1/,79,prime,6,0.6264181,116,149.99,25,67
14,electronics,/all-new-Echo/dp/B07NFTVP7P/,            All-new Echo (3rd Gen)- Smart speaker with Alexa- Charcoal        ,4.6,/product-reviews/B07NFTVP7P/,445,prime,7,0.7517772,244,59.99,40,302
15,electronics,/Introducing-Ring-Indoor-Cam-Compact-Plug-In-HD-security-camera-with-two-way-talk-White-Works-with-Alexa-/dp/B07Q9VBYV8/,"            Introducing Ring Indoor Cam, Compact Plug-In HD security camera with two-way talk, White, Works with Alexa        ",4.2,/product-reviews/B07Q9VBYV8/,854,prime,6,0.7603356,384,59.99,0,717
16,electronics,/Echo-Show-8/dp/B07RQ3TCT2/,"            Introducing Echo Show 8 - HD 8"" smart display with Alexa - Sandstone        ",4.2,/product-reviews/B07RQ3TCT2/,36,prime,7,0.7663458,118,79.99,38,57
17,electronics,/Fire-HD-10/dp/B07K2HBB1H/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Black        ",4.3,/product-reviews/B07K2HBB1H/,1036,prime,7,0.5079309,1000,139.99,26,870
18,electronics,/Xbox-One-1TB-Console-Fallen/dp/B07YD67145/,            Xbox One S 1TB Console - Star Wars Jedi: Fallen Order Bundle        ,2.2,/product-reviews/B07YD67145/,11,prime,6,0.2596726,24,199,34,11
19,electronics,/Echo-Flex/dp/B07MLY3JKV/,            Introducing Echo Flex - Plug-in mini smart speaker with Alexa        ,3.9,/product-reviews/B07MLY3JKV/,121,prime,7,0.6569684,39,19.99,20,115
20,electronics,/Roku-Streaming-Player-Premium-Headphones/dp/B07WVF9SL5/,            Roku Ultra | Streaming Media Player 4K/HD/HDR 2019 with Premium JBL Headphones        ,4.5,/product-reviews/B07WVF9SL5/,220,no prime,6,0.654655,217,48,52,198
21,electronics,/Xbox-One-1TB-Console-Fallen/dp/B07YD5ZBTW/,            Xbox One X 1TB Console - Star Wars Jedi: Fallen Order Bundle        ,3.7,/product-reviews/B07YD5ZBTW/,8,prime,6,0.5090869,14,349,30,5
22,electronics,/Echo-Bundle-TP-Link-simple-smart/dp/B07Z4GGCDN/,            Echo Dot (3rd Gen) Plum Bundle with TP-Link simple set up smart plug        ,4.6,/product-reviews/B07Z4GGCDN/,76531,prime,6,0.7324698,3,44.99,38,4
23,electronics,/Letsfit-Activity-Waterproof-Pedometer-Smartwatch/dp/B07X2KLTJ2/,"            Letsfit Smart Watch, Fitness Tracker with Heart Rate Monitor, Activity Tracker with 1.3"" Touch Screen, IP68 Waterproof Pedometer Smartwatch with Sleep Monitor, Step Counter for Women and Men        ",4.7,/product-reviews/B07X2KLTJ2/,628,prime,6,0.7733096,297,35.99,0,617
24,electronics,/C731-C118-Cel-11-6-32GB-Chrm/dp/B07LDRV83G/,"            Acer Chromebook 11 N7, Celeron N3060, 11.6"" HD, 4GB LPDDR3, 32GB eMMC, Google Chrome, C731-C118        ",4.6,/product-reviews/B07LDRV83G/,11,prime,7,0.8429325,38,149.99,25,10
25,electronics,/Kindle-Paperwhite-Waterproof-Unlimited-auto-renewal/dp/B07PQ96B6B/,            Kindle Paperwhite – Now Waterproof with 2x the Storage – Includes Special Offers + Kindle Unlimited (with auto-renewal)        ,4.3,/product-reviews/B07PQ96B6B/,14114,no prime,6,0.2218148,3,44.99,38,4
26,electronics,/Lenovo-Chromebook-MediaTek-Processor-81QB000AUS/dp/B07Z1KJ2D8/,"            Lenovo 100E Chromebook 2ND Gen Laptop, 11.6"" HD (1366 X 768) Display, MediaTek MT8173C Processor, 4GB LPDDR3 RAM, 16GB eMMC TLC SSD, Powervr GX6250, Chrome OS, 81QB000AUS, Black        ",4.1,/product-reviews/B07Z1KJ2D8/,6,prime,7,0.8559553,21,128.98,19,9
27,electronics,/Fire-HD-10/dp/B07PC8223G/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black - without Special Offers        ",4.3,/product-reviews/B07PC8223G/,1037,prime,7,0.5079309,1000,114.99,30,871
29,electronics,/Tile-RE-19001-Mate-1-Pack/dp/B07W9BBCTB/,            Tile Mate (2020) - 1 Pack        ,3.9,/product-reviews/B07W9BBCTB/,146,prime,6,0.3378109,75,24.99,0,131
30,electronics,/Fire-HD-10/dp/B07KD7FB5L/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Twilight Blue        ",4.3,/product-reviews/B07KD7FB5L/,1037,prime,7,0.5079309,1000,139.99,26,871
31,electronics,/Xbox-One-1TB-Console-Bundle/dp/B07VMMNDCJ/,            Xbox One S 1TB Console - Gears 5 Bundle        ,4.6,/product-reviews/B07VMMNDCJ/,11,prime,6,0.7345335,25,199.99,33,8
32,electronics,/Tile-RE-23001-Slim-1-Pack/dp/B07WLYYP9R/,            Tile Slim (2020) - 1 Pack        ,3.9,/product-reviews/B07WLYYP9R/,146,prime,6,0.3378109,75,29.99,0,131
33,electronics,/Fire-HD-10-Kids-Edition/dp/B07KD87XW7/,"            All-New Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Purple Kid-Proof Case        ",4.4,/product-reviews/B07KD87XW7/,79,prime,6,0.6264181,116,149.99,25,67
36,electronics,/Fire-HD-10-Kids-Edition/dp/B07KD718K4/,"            All-New Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Pink Kid-Proof Case        ",4.4,/product-reviews/B07KD718K4/,79,prime,6,0.6264181,116,149.99,25,67
37,electronics,/all-new-Echo/dp/B07R1CXKN7/,            All-new Echo (3rd Gen) - Smart speaker with Alexa - Twilight Blue        ,4.6,/product-reviews/B07R1CXKN7/,445,prime,7,0.7517772,244,59.99,40,302
38,electronics,/Tile-RE-20002-Pro-2-Pack/dp/B07W73NGMW/,            Tile Pro (2020) - 2 Pack        ,4,/product-reviews/B07W73NGMW/,120,prime,6,0.3968812,57,59.99,0,110
39,electronics,/Tile-RE-21001-Pro-1-Pack/dp/B07W87124X/,            Tile Pro (2020) - 1 Pack        ,4,/product-reviews/B07W87124X/,120,prime,5,0.3968812,57,34.99,0,110
40,electronics,/NVIDIA-Shield-Streaming-Player-Performance/dp/B07YP9FBMM/,"            NVIDIA Shield TV Pro | 4K HDR Streaming Media Player, High Performance, Dolby Vision, 3GB RAM, 2X USB, Works with Alexa        ",4.2,/product-reviews/B07YP9FBMM/,70,prime,7,0.5647893,55,199.99,0,68
41,electronics,/MCFANCE-Silicone-Compatible-Protection-Shockproof/dp/B07XBR9X6S/,"            MCFANCE Liquid Silicone Case Compatible with iPhone 11 Pro, Full Body Protection Shockproof Cover Case for iPhone 11 Pro 5.8 inch(2019), Mint        ",4.4,/product-reviews/B07YJXC1NM/,27,no prime,6,0.8468097,4,12.95,0,26
42,electronics,/Fire-HD-10/dp/B07KD7CW5T/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Plum        ",4.3,/product-reviews/B07KD7CW5T/,1036,prime,7,0.5079309,1000,139.99,26,871
43,electronics,/Echo-Studio/dp/B07G9Y3ZMC/,            Introducing Echo Studio - High-fidelity smart speaker with 3D audio and Alexa        ,4.2,/product-reviews/B07G9Y3ZMC/,166,prime,6,0.7111986,131,199.99,0,154
44,electronics,/Kindle-now-with-a-built-in-front-light/dp/B07P3J564G/,            All-new Kindle - Now with a Built-in Front Light - Black - Includes Special Offers + Kindle Unlimited (with auto-renewal)        ,4.3,/product-reviews/B07P3J564G/,3057,no prime,7,0.6513362,1000,59.99,33,2775
45,electronics,/LETSCOM-Resistant-Activity-Tracking-Pedometer/dp/B07WZQP556/,"            LETSCOM Smart Watch Fitness Tracker Heart Rate Monitor Step Calorie Counter Sleep Monitor Music Control IP68 Water Resistant 1.3"" Color Touch Screen Activity Tracking Pedometer for Women Men Kids        ",4.6,/product-reviews/B07WZQP556/,535,prime,6,0.8470445,142,35.99,0,532
46,electronics,/Fire-HD-10/dp/B07P5VPJTT/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Black - without Special Offers        ",4.3,/product-reviews/B07P5VPJTT/,1036,prime,7,0.5079309,1000,154.99,24,871
47,electronics,/Charger-T-Type-Replacement-Adapter-11-inch/dp/B07XJ1L9D1/,"            Mac Book Air Charger, 45w T-Type(45T) Replacement Power Adapter for Mac Book Air 11-inch / 13 inch        ",4.7,/product-reviews/B07XJ1L9D1/,210,prime,7,0.5083785,14,21.99,0,513
48,electronics,/all-new-Echo/dp/B07PBGN2WX/,            All-new Echo (3rd Gen) - Smart speaker with Alexa - Sandstone        ,4.6,/product-reviews/B07PBGN2WX/,445,prime,7,0.7517772,244,59.99,40,302
49,electronics,/all-new-Echo/dp/B07P86SQ52/,            All-new Echo (3rd Gen) - Smart speaker with Alexa - Heather Gray        ,4.6,/product-reviews/B07P86SQ52/,445,prime,7,0.7517772,385,179,44,358
50,electronics,/Ring-Peephole-Rechargeable-Battery-Pack/dp/B07ZPPH2XX/,            Ring Peephole Cam with Rechargeable Battery Pack and Echo Show 5        ,3.9,/product-reviews/B07ZPPH2XX/,377,prime,6,0.5174717,42,39.93,0,93
52,electronics,/Wake-Light-Alarm-Clock-Simulation/dp/B07X8ZYXBB/,"            Wake Up Light Alarm Clock - Light Alarm Clock with Sunrise/Sunset Simulation Dual Alarms and Snooze Function, 7 Colors Atmosphere Lamp, 7 Natural Sounds and FM Radio, Ideal for Gift        ",4.8,/product-reviews/B07X8ZYXBB/,337,prime,6,0.7339541,38,37.99,0,333
54,electronics,/Tile-RE-25002-Sticker-2-Pack/dp/B07W63295C/,            Tile Sticker (2020) - 2 Pack        ,3.5,/product-reviews/B07W63295C/,100,prime,6,0.3434599,0,79.99,41,0
55,electronics,/All-new-Ring-Stick-Up-Cam-Battery-HD-security-camera-with-two-way-talk-Works-with-Alexa-/dp/B07Q6ZZFLS/,"            All-new Ring Stick Up Cam Battery HD security camera with two-way talk, Works with Alexa        ",4,/product-reviews/B07Q6ZZFLS/,494,prime,6,0.3824693,0,9.98,0,56
56,electronics,/Holy-Stone-Quadcotper-Functions-Batteries/dp/B07TV1J4KW/,"            Holy Stone HS120D GPS Drone with Camera for Adults 1080p HD FPV, Quadcotper with Auto Return Home, Follow Me, Altitude Hold, Tap Fly Functions, Includes 2 Batteries and Carrying Backpack        ",4.8,/product-reviews/B07TV1J4KW/,123,prime,6,0.6529823,79,199.99,0,115
57,electronics,/Special-Amazon-Standing-Charcoal-Charger/dp/B081N8XKBF/,"            Fire HD 10 Tablet (32 GB, Black, With Special Offers) + Amazon Standing Case (Charcoal Black) + 15W USB-C Charger        ",4.3,/product-reviews/B081N8XKBF/,1037,prime,7,0.5079309,1000,149.99,29,871
58,electronics,/DJI-Mavic-Mini-FlyCam-Quadcopter/dp/B07RQJHG8M/,            DJI Mavic Mini - Drone FlyCam Quadcopter with 2.7K Camera 3-Axis Gimbal GPS 30min Flight Time        ,3.7,/product-reviews/B07RQJHG8M/,22,prime,6,0.4333616,76,399,0,20
59,electronics,/MacBook-Charger-Replacement-Magsafe-Compatible/dp/B07X9KTXNT/,"            MacBook Air Charger,Replacement 45w Magsafe 2 T-Tip Power Adapter Charger Compatible with Mac Book Air 11-inch and 13 inch After Mid 2012        ",4.9,/product-reviews/B07X9KTXNT/,75,prime,5,0.6937522,0,19.99,0,75
60,electronics,/All-new-Ring-Stick-Battery-Charcoal/dp/B07ZZY2F17/,            All-new Ring Stick Up Cam Battery with Echo Dot (Charcoal)        ,4,/product-reviews/B07ZZY2F17/,494,prime,5,0.3824693,272,99.99,33,450
61,electronics,/Sonos-Move-Battery-powered-Bluetooth-built/dp/B07W95RBZM/,"            Sonos Move - Battery-powered Smart Speaker, Wi-Fi and Bluetooth with Alexa built-in - Black​​​​​​​        ",4.5,/product-reviews/B07W95RBZM/,89,prime,6,0.6933224,91,399,0,80
64,electronics,/Tile-RE-20004-Pro-4-Pack/dp/B07W9B83YV/,            Tile Pro (2020) - 4 Pack        ,4,/product-reviews/B07W9B83YV/,120,prime,6,0.3968812,57,99.99,0,110
65,electronics,/Introducing-Ring-Indoor-Cam-Compact-Plug-In-HD-security-camera-with-two-way-talk-White-Works-with-Alexa-2-Pack/dp/B07RM6922G/,"            Introducing Ring Indoor Cam, Compact Plug-In HD security camera with two-way talk, White, Works with Alexa – 2-Pack        ",4.2,/product-reviews/B07RM6922G/,854,prime,6,0.7603356,384,119.98,0,717
66,electronics,/ANBES-Waterproof-Fitness-Smartwatch-Compatible/dp/B07Y81FK48/,"            ANBES Smart Watch, IP68 Waterproof Fitness Tracker with Heart Rate Monitor, Step Counter Sleep Tracker Watch, Smartwatch Compatible with iPhone and Android for Women Men        ",4.9,/product-reviews/B07Y81FK48/,397,prime,7,0.6528291,82,35.99,0,406
67,electronics,/Twilight-Special-Amazon-Standing-Charger/dp/B081N91PL4/,"            Fire HD 10 Tablet (32 GB, Twilight Blue, With Special Offers) + Amazon Standing Case (Twilight Blue) + 15W USB-C Charger        ",4.3,/product-reviews/B081N91PL4/,1037,prime,7,0.5079309,1000,149.99,29,871
69,electronics,/Fire-Tablet-2-Pack-Display-Kid-Proof/dp/B07Y117SL9/,"            Fire HD 10 Kids Edition Tablet 2-Pack, 10"" HD Display, 32 GB, Kid-Proof Case - Blue/Purple        ",4.4,/product-reviews/B07Y117SL9/,79,prime,1,0.6264181,116,279.98,0,67
70,electronics,/LG-27GL83A-B-Ultragear-Compatible-Monitor/dp/B07YGZL8XF/,            LG 27GL83A-B 27 Inch Ultragear QHD IPS 1ms NVIDIA G-SYNC Compatible Gaming Monitor        ,4.3,/product-reviews/B07YGZL8XF/,63,prime,6,0.4208097,74,379.99,0,47
75,electronics,/Kindle-Paperwhite-Waterproof-Unlimited-auto-renewal/dp/B07PP49ZDW/,            Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Includes Special Offers + Kindle Unlimited (with auto-renewal)        ,4.3,/product-reviews/B07PP49ZDW/,14114,no prime,6,0.2218148,1000,109.99,31,13223
76,electronics,/Ring-Peephole-Cam-doorbell-installation/dp/B07WHMQNPC/,"            Ring Peephole Cam - Smart video doorbell, HD video, 2-way talk, easy installation        ",3.9,/product-reviews/B07WHMQNPC/,377,prime,6,0.5174717,385,149,25,358
77,electronics,/Instax-Mini-Link-Smartphone-Printer/dp/B07XM91NSZ/,            Instax Mini Link Smartphone Printer - Dusky Pink        ,4.8,/product-reviews/B07XM91NSZ/,32,prime,6,0.8347215,38,89.95,10,29
78,electronics,/Fire-HD-10/dp/B07KD58DQS/,"            All-New Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – White        ",4.3,/product-reviews/B07KD58DQS/,1035,prime,7,0.5079309,1000,139.99,26,871
79,electronics,/Dog-Camera-Detection-Storage-Security/dp/B07X316ZCZ/,"            Dog Camera - 1080P FHD Pet Camera with Phone App, Pan/Tilt/Zoom Home Camera with 2-Way Audio, AI Human Detection, Night Vision, Cloud Storage/TF Card, Work with Alexa Indoor WiFi Security Camera        ",4.6,/product-reviews/B07X316ZCZ/,83,prime,6,0.8261093,19,29.99,0,83
80,electronics,/Echo-Dot-Kids-Edition-Rainbow-with-Echo-Glow-/dp/B07XSCH7VX/,            Echo Dot Kids Edition - Rainbow - With Echo Glow        ,4.3,/product-reviews/B07XSCH7VX/,364,prime,7,0.5005047,266,59.98,40,300
81,electronics,/Tablet-Special-Amazon-Standing-Charger/dp/B081N86FZC/,"            Fire HD 10 Tablet (32 GB, Plum, With Special Offers) + Amazon Standing Case (Plum) + 15W USB-C Charger        ",4.3,/product-reviews/B081N86FZC/,1036,prime,7,0.5079309,1000,149.99,29,871
85,electronics,/Tile-RE-19004-Mate-4-Pack/dp/B07W73PTJB/,            Tile Mate (2020) - 4 Pack        ,3.9,/product-reviews/B07W73PTJB/,146,prime,6,0.3378109,1000,26.99,64,69919
86,electronics,/CYBERPOWERPC-Xtreme-i5-9400F-GeForce-GXiVR8060A8/dp/B07VGJDKZ4/,"            CYBERPOWERPC Gamer Xtreme VR Gaming PC, Intel Core i5-9400F 2.9GHz, NVIDIA GeForce GTX 1660 6GB, 8GB DDR4, 240GB SSD, 1TB HDD, WiFi Ready & Win 10 Home (GXiVR8060A8, Black)        ",4.5,/product-reviews/B07VGJDKZ4/,514,prime,6,0.7090054,75,69.99,0,131
87,electronics,/Sonos-One-SL-Microphone-Free-Speaker/dp/B07W8ZVXWR/,            Sonos One SL - Microphone-Free Smart Speaker – Black        ,4.2,/product-reviews/B07W8ZVXWR/,52,prime,6,0.5675241,456,743.49,0,493
88,electronics,/Complete-Nintendo-Tempered-Protector-Foldable/dp/B07VT6LHJC/,"            Complete Starter Kit for Nintendo Switch Lite with Tempered Glass Screen Protector, Travel Case, Foldable Stand, and more        ",4.7,/product-reviews/B07VT6LHJC/,120,prime,6,0.7636353,27,179,0,43
89,electronics,/Anki-Vector-Space/dp/B081KR21TT/,            Vector+Space        ,3.7,/product-reviews/B081KR21TT/,1018,prime,3,0.4755096,9,34.99,0,111
90,electronics,/ORSEN-Colorful-Magnetic-Erasable-Educational/dp/B07Z1FYWLZ/,"            ORSEN LCD Writing Tablet 10 Inch,Colorful Magnetic Doodle Board Drawing Board,Erasable Reusable Writing Pad, Educational Writing Board for Kids and Adults at Home, School and Office(Blue)        ",4.9,/product-reviews/B07Z1FYWLZ/,251,prime,7,0.9349431,653,97.48,0,965
91,electronics,/G-G-Martinsen-Versatile-Player-Support-Digital/dp/B07YFNGN3P/,"            G.G.Martinsen Blue Versatile MP3/MP4 Player with a Micro SD Card, Support Photo Viewer, Mini USB Port 1.8 LCD, Digital MP3 Player, MP4 Player, Video/Media/Music Player        ",4.6,/product-reviews/B07YFNGN3P/,452,prime,7,0.9352411,167,111.67,31,541
92,electronics,/Vinyl-Waterproof-Stickers-Bottle-Laptop/dp/B07Y32Y5N1/,"            50 Pcs VSCO Vinyl Cute Cool Waterproof Stickers for Hydro Flask, Water Bottle and Laptop - Suitable for Kids, Girls, Teens, Women (C1)        ",4.9,/product-reviews/B07Y32Y5N1/,26,prime,6,0.9099583,11,9.99,0,26
95,electronics,/Tile-Essentials-Pack-Stickers-Mate/dp/B07W86T94T/,"            Tile Essentials (2020) - 4 Pack (2 Stickers, 1 Mate, 1 Slim)        ",3.5,/product-reviews/B07W86T94T/,100,prime,5,0.3434599,42,69.99,0,93
96,electronics,/AUKEY-Ethernet-Delivery-Charging-Chromebook/dp/B07Z7H3GJK/,"            USB C Hub AUKEY 8 in 1 Type C Hub with Ethernet Port, 4K USB C to HDMI, 3 USB 3.0 Ports, 100W USB C Power Delivery Charging, SD/TF Card Reader for MacBook Pro, Chromebook Pixel and Other USB C Laptops        ",4.8,/product-reviews/B07Z7H3GJK/,175,prime,6,0.6258587,56,32.99,0,171
98,electronics,/Contain-Control-Support-Players-Tojock/dp/B07X8MSSRQ/,"            DVD Player with HDMI AV Output, DVD Player for TV, Contain HD with AV Cable/ Remote Control/ USB Input, All Region Support Home DVD Players, Tojock        ",4.6,/product-reviews/B07X8MSSRQ/,125,prime,7,0.6708634,56,32.99,0,171
99,electronics,/Echo-Show-Charcoal/dp/B07XSBGBS2/,            Echo Show 8 (Charcoal) with Echo Show 5 (Charcoal)        ,4.2,/product-reviews/B07XSBGBS2/,36,prime,6,0.7663458,38,89.95,10,29
100,electronics,/Fujifilm-Mini-Link-Smartphone-Printer/dp/B07XYPBKT9/,            Fujifilm Instax Mini Link Smartphone Printer - Dark Denim        ,4.8,/product-reviews/B07XYPBKT9/,32,prime,6,0.8347215,118,129.98,41,57
